prompt_id,entropy,latency,tokens_used,correct,llm_answer,ground_truth,avg_au,avg_eu,cosine
prompt0,0.8924310959668282,1.0325579643249512,8,no,20,18,2.2724609375,0.052581787109375,0.22271728515625
prompt1,0.9087288074379056,0.618602991104126,7,yes,3,3,2.0546875,0.055938720703125,0.24365234375
prompt2,0.5307412741201151,1.0355865955352783,11,yes,70000,70000,1.147265625,0.0463623046875,0.303485107421875
prompt3,0.3148850983912743,0.8490080833435059,9,no,180,540,1.1373697916666667,0.051025390625,0.4774169921875
prompt4,0.9171820986698862,0.992034912109375,7,no,7,20,2.0546875,0.05474853515625,0.24365234375
prompt5,0.9169468516223639,1.2405359745025635,8,no,72,64,2.2265625,0.0528106689453125,0.24041748046875
prompt6,0.8930438270443937,0.9395661354064941,8,no,42,260,2.16796875,0.050872802734375,0.217529296875
prompt7,0.8709163471984648,0.7584774494171143,8,no,40,160,2.31640625,0.05169677734375,0.20489501953125
prompt8,0.9163161963757875,0.8149962425231934,8,no,22,45,2.2734375,0.053192138671875,0.21820068359375
prompt10,0.7951259507013368,0.7537271976470947,8,no,90,366,2.171875,0.0512237548828125,0.21234130859375
prompt11,0.9433395837787847,0.852653980255127,9,no,263,694,2.1575520833333335,0.055074055989583336,0.23970540364583334
prompt12,0.949351051256599,0.6628777980804443,7,no,6,13,2.171875,0.051849365234375,0.2437744140625
prompt13,0.8085956709536167,0.7579441070556641,8,no,12,18,2.1650390625,0.053131103515625,0.23675537109375
prompt14,0.7648567485756754,1.992170810699463,21,no,50,60,2.1123046875,0.0510406494140625,0.18798828125
prompt15,0.8584602495909515,1.121992588043213,11,no,63578,125,2.38671875,0.047088623046875,0.177490234375
prompt16,0.5119667696768385,0.8424696922302246,9,no,330,230,1.4440104166666667,0.050130208333333336,0.4900309244791667
prompt17,0.7497533944551852,0.8434324264526367,9,no,6100,57500,1.94482421875,0.05332183837890625,0.18499755859375
prompt19,0.7163105161112876,0.8617510795593262,9,no,2.5,6,1.9368489583333333,0.049825032552083336,0.17879231770833334
prompt20,0.8782505076753921,0.759230375289917,8,no,23,15,2.2705078125,0.0519561767578125,0.1961669921875
prompt21,0.9422398074269616,0.6549437046051025,7,no,7,14,2.173828125,0.04998779296875,0.2437744140625
prompt22,0.8724607273486441,0.6621737480163574,7,no,4,7,2.171875,0.051422119140625,0.2437744140625
prompt23,0.8838385610326297,0.6508376598358154,7,no,4,8,2.056640625,0.051361083984375,0.24365234375
prompt24,0.6259668425949385,0.740062952041626,8,no,25,26,1.76806640625,0.05279541015625,0.24420166015625
prompt25,0.9054414164032466,0.6662435531616211,7,no,6,2,2.056640625,0.05255126953125,0.2352294921875
prompt26,0.8507694610176082,0.6712119579315186,7,no,76,243,2.1669921875,0.05340576171875,0.23681640625
prompt27,0.7679591081512743,0.8569455146789551,9,no,900,16,1.3098958333333333,0.048797607421875,0.13165283203125
prompt28,0.6633969190994125,0.7494447231292725,8,no,35,25,1.4228515625,0.04974365234375,0.24591064453125
prompt29,0.9461202898643928,0.774622917175293,8,no,22,104,2.16796875,0.05126953125,0.2403564453125
prompt32,0.7203495604696731,0.7276079654693604,8,no,50,35,1.70947265625,0.050811767578125,0.1503753662109375
prompt34,0.8883581105792466,0.753854513168335,8,no,42,23,2.16796875,0.0511627197265625,0.217529296875
prompt35,0.9427035187051607,0.7533655166625977,8,no,62,9,2.212890625,0.0524749755859375,0.22265625
prompt38,0.8023015430480741,0.7424695491790771,8,no,15,10,2.2236328125,0.0546875,0.1873779296875
prompt39,0.9154663673774355,0.7739419937133789,8,no,26,18,2.2705078125,0.053070068359375,0.2012939453125
prompt43,0.7919887709948096,0.7570006847381592,8,no,375,48,2.2356770833333335,0.051106770833333336,0.2117919921875
prompt47,0.7963817260883251,1.3387672901153564,8,no,77,800,2.1650390625,0.05352783203125,0.219970703125
prompt48,0.8575394327553569,0.6279232501983643,7,yes,8,8,2.052734375,0.05316162109375,0.24365234375
prompt50,0.6536442495083755,0.8251159191131592,9,no,252,294,2.0432942708333335,0.051849365234375,0.19466145833333334
prompt51,0.9306840362038007,0.6672215461730957,7,no,4,5,2.16796875,0.0574951171875,0.2437744140625
prompt53,0.5093659898749036,1.0517127513885498,10,no,2400,40,1.4241943359375,0.048858642578125,0.136016845703125
prompt54,0.7093120294408385,0.7918398380279541,8,no,99,40,2.1669921875,0.049224853515625,0.21539306640625
prompt55,0.4991111328744579,0.7568466663360596,8,no,15,14,1.76611328125,0.0523834228515625,0.23541259765625
prompt56,0.8917942610024653,0.5623440742492676,6,no,5,3,1.9228515625,0.04962158203125,0.2294921875
prompt57,0.9400055124047576,0.888277530670166,9,no,415,83,2.2356770833333335,0.051808675130208336,0.22603352864583334
prompt58,0.7416258711719274,0.8969874382019043,9,no,250,57,2.2223307291666665,0.051676432291666664,0.19816080729166666
