prompt_id,entropy,latency,tokens_used,correct,llm_answer,ground_truth,avg_au,avg_eu,cosine
prompt0,,186.4823613166809,800,buggy,None,18,,,
prompt1,0.19970900535553973,7.1228673458099365,50,no,1.5,3,0.6808268229166666,0.04205322265625,0.5401611328125
prompt2,0.11299925493196594,7.480283498764038,52,no,5000000,70000,0.5763113839285714,0.040645054408482144,0.6417410714285714
prompt3,,0.1438732147216797,1,buggy,None,540,,,
prompt4,,110.1759238243103,514,buggy,None,20,,,
prompt5,0.0,5.194035053253174,36,no,85,64,0.0,0.03778076171875,1.0
prompt6,,183.01506304740906,800,buggy,None,260,,,
prompt7,0.32603830511786613,4.784914970397949,33,no,72,160,3.52734375,0.051177978515625,0.252197265625
prompt8,,193.8972306251526,800,buggy,None,45,,,
prompt9,0.3815413302749049,2.9999442100524902,21,no,500,460,1.7916666666666667,0.040629069010416664,0.4991455078125
prompt10,,9.725741624832153,67,buggy,None,366,,,
prompt11,0.0,63.06771373748779,343,no,7,694,0.0,0.036102294921875,1.0
prompt12,,7.114202976226807,49,buggy,None,13,,,
prompt13,0.4653894711410326,4.040044069290161,28,no,14,18,1.9619140625,0.0431976318359375,0.64892578125
prompt14,,184.39926314353943,800,buggy,None,60,,,
prompt15,,1.7493948936462402,12,buggy,None,125,,,
prompt16,,19.046486139297485,123,buggy,None,230,,,
prompt18,0.7734277399332042,1.0227177143096924,7,no,0,7,4.234375,0.053955078125,0.2396240234375
prompt19,,187.32920598983765,800,buggy,None,6,,,
prompt20,,186.41359424591064,800,buggy,None,15,,,
prompt21,,5.417611837387085,38,buggy,None,14,,,
prompt22,0.0,6.643097400665283,46,no,20,7,0.0,0.03741455078125,1.0
prompt23,0.5709762625224087,9.923060655593872,69,no,10240,8,3.953125,0.066363525390625,0.27745361328125
prompt24,,23.878300189971924,153,buggy,None,26,,,
prompt25,,17.00999093055725,109,buggy,None,2,,,
prompt26,,187.35753679275513,800,buggy,None,243,,,
prompt27,0.0,2.4673383235931396,17,no,240,16,0.0,0.041107177734375,1.0
prompt28,,184.37422013282776,800,buggy,None,25,,,
prompt29,,0.14803647994995117,1,buggy,None,104,,,
prompt30,0.9065622225307409,1.006291389465332,7,no,55,109,4.94921875,0.054229736328125,0.21240234375
prompt31,0.3249153137581993,7.226924657821655,50,no,60,80,1.9228515625,0.0430755615234375,0.6380615234375
prompt32,,182.81927275657654,800,buggy,None,35,,,
prompt33,0.23349100298367464,6.253711223602295,44,no,702,70,0.97265625,0.041554768880208336,0.7454833984375
prompt34,,29.381887435913086,182,buggy,None,23,,,
prompt35,0.3876818964994408,5.4261884689331055,38,no,40,9,1.77294921875,0.043182373046875,0.2869873046875
prompt36,0.0,4.726141929626465,33,no,40,75,0.0,0.036865234375,1.0
prompt37,0.14167305967223703,11.503382682800293,79,no,713676201202001208080575,2,0.9214099702380952,0.04349626813616071,0.742462158203125
prompt38,,28.43901491165161,176,buggy,None,10,,,
prompt39,0.5241704129509348,4.045248746871948,28,no,3.143333333333333,18,2.6435546875,0.0504608154296875,0.281005859375
prompt40,,87.59080028533936,455,buggy,None,8,,,
prompt41,0.2953172946135416,4.296220779418945,27,no,400,200,0.9111328125,0.04376220703125,0.4740397135416667
prompt42,,0.29779505729675293,2,buggy,None,26,,,
prompt43,,0.18332743644714355,1,buggy,None,48,,,
prompt44,,10.365297555923462,71,buggy,None,20,,,
prompt45,,0.3043065071105957,2,buggy,None,104,,,
