prompt_id,entropy,latency,tokens_used,correct,llm_answer,ground_truth,avg_au,avg_eu,cosine
prompt0,0.23200432994192166,0.862170934677124,7,no,22,18,0.54296875,0.0354766845703125,0.768798828125
prompt1,0.0,0.6136126518249512,6,yes,3,3,0.0,0.03173828125,1.0
prompt2,0.2525479262502844,1.2765357494354248,12,no,130000,70000,0.6598307291666666,0.032396952311197914,0.8190511067708334
prompt3,0.0,0.821286678314209,8,yes,540,540,0.0,0.0287322998046875,1.0
prompt4,0.6974882586825979,0.7694332599639893,7,no,10,20,1.759765625,0.0379486083984375,0.482177734375
prompt5,0.8312953185691505,0.7346951961517334,7,no,47,64,1.99560546875,0.0391998291015625,0.4591064453125
prompt6,0.37582698592438346,0.8229405879974365,8,no,160,260,0.7581380208333334,0.034708658854166664,0.6712239583333334
prompt7,0.5569114064858752,0.9592537879943848,9,no,340,160,1.4140625,0.03515625,0.6455078125
prompt8,0.9174223379977395,0.8687715530395508,8,no,60,45,1.431884765625,0.0356597900390625,0.444580078125
prompt9,0.0,0.8428194522857666,8,no,420,460,0.0,0.029398600260416668,1.0
prompt10,0.8947295244038798,0.9480681419372559,9,no,336,366,1.4104817708333333,0.037353515625,0.437744140625
prompt11,0.8734977886726328,0.846599817276001,8,no,892,694,1.98046875,0.037933349609375,0.4568684895833333
prompt12,0.5807685342438962,2.8871161937713623,27,no,12,13,1.6845703125,0.032806396484375,0.45263671875
prompt13,0.5394801083947517,0.843874454498291,8,no,30,18,1.22900390625,0.0353851318359375,0.45849609375
prompt14,0.8531110294821161,0.7317793369293213,7,no,65,60,0.88525390625,0.034332275390625,0.4730224609375
prompt15,,3.3419432640075684,30,buggy,None,125,,,
prompt16,0.0,0.8368570804595947,8,yes,230,230,0.0,0.030548095703125,1.0
prompt17,0.6201037124432158,1.1633002758026123,11,no,64050,57500,1.339453125,0.0375732421875,0.561181640625
prompt18,0.43182229376700476,1.947514533996582,19,no,28,7,0.686279296875,0.0291290283203125,0.5238037109375
prompt19,0.9143643349258926,0.7429094314575195,7,no,8,6,2.0625,0.036895751953125,0.459228515625
prompt20,0.0,1.5768404006958008,15,no,14,15,0.0,0.02982330322265625,1.0
prompt21,0.0,1.8889079093933105,18,no,18,14,0.0,0.0271453857421875,1.0
prompt22,0.7828215508498485,0.7413465976715088,7,no,12,7,1.431640625,0.0367889404296875,0.44677734375
prompt23,0.0,0.6205503940582275,6,yes,8,8,0.0,0.0306854248046875,1.0
prompt24,0.0,0.830376148223877,8,yes,26,26,0.0,0.031158447265625,1.0
prompt25,0.7075687610489259,0.7390525341033936,7,no,1,2,1.0859375,0.03704833984375,0.53759765625
